Day,Mid,Bid,Ask,Spread,Drift,Volatility,Jump,News
1329,161.099,158.927,158.565,163.632,5.06702,0.000168989,0.0134045,0,No news
1330,160.579,161.099,158.087,163.07,4.98299,0.000169115,-0.00340256,0,No news
1331,160.366,160.579,157.869,162.862,4.99252,0.000168139,-0.00149569,0,No news
1332,159.321,160.366,156.838,161.804,4.96648,0.000167298,-0.00670323,0,No news
1333,158.546,159.321,156.059,161.034,4.9748,0.000167501,-0.00504067,0,No news
1334,159.132,158.546,156.623,161.641,5.01758,0.000171817,0.00351503,0,No news
1335,158.979,159.132,156.482,161.476,4.99431,0.000174585,-0.00113726,0,No news
1336,157.302,158.979,154.829,159.775,4.94613,0.000172537,-0.010775,0,No news
1337,156.981,157.302,154.487,159.476,4.98893,0.000171159,-0.00221351,0,No news
1338,159.273,156.981,156.737,161.808,5.07158,0.000173369,0.0143167,0,No news
1339,153.592,159.273,151.108,156.076,4.96784,0.000114486,-0.00643154,-0.03,"Rumor: firm exploring strategic options"
1340,155.096,153.592,152.572,157.62,5.04814,0.000118882,0.00962766,0,No news
1341,155.904,155.096,153.392,158.417,5.0251,0.000176402,0.00501936,0,No news
1342,157.091,155.904,154.572,159.609,5.03702,0.000176415,0.00740353,0,No news
1343,156.227,157.091,153.741,158.713,4.97154,0.000178547,-0.00569231,0,No news
1344,156.063,156.227,153.566,158.559,4.99385,0.000179107,-0.00123073,0,No news
1345,158.617,156.063,156.077,161.157,5.08027,0.000179802,0.0160543,0,No news
1346,158.965,158.617,156.46,161.47,5.01009,0.000175633,0.00201855,0,No news
1347,158.735,158.965,156.239,161.23,4.99187,0.000174746,-0.00162663,0,No news
1348,158.573,158.735,156.076,161.07,4.99404,0.000176974,-0.00119222,0,No news
1349,160.014,158.573,157.491,162.536,5.04432,0.000175362,0.0088649,0,No news
1350,158.334,160.014,155.861,160.808,4.94639,0.000173192,-0.0107227,0,No news
1351,156.74,158.334,154.265,159.214,4.94852,0.000173844,-0.0102965,0,No news
1352,156.29,156.74,153.798,158.783,4.98479,0.000171205,-0.00304205,0,No news
1353,165.433,156.29,162.917,167.95,5.03357,0.000140303,0.00671356,0.05,"Global macro uncertainty rises"
1354,166.148,165.433,163.638,168.659,5.02098,0.000115822,0.00419529,0,No news
1355,163.003,166.148,160.552,165.455,4.90387,0.000118085,-0.019227,0,No news
1356,162.775,163.003,160.279,165.271,4.99218,0.00016133,-0.00156425,0,No news
1357,164.453,162.775,161.927,166.978,5.05048,0.000156713,0.0100968,0,No news
1358,162.434,164.453,159.965,164.903,4.93745,0.000158049,-0.0125094,0,No news
1359,161.556,162.434,159.07,164.042,4.97212,0.000157289,-0.00557662,0,No news
1360,163.128,161.556,160.604,165.652,5.04763,0.000157191,0.0095252,0,No news
1361,163.524,163.128,161.018,166.03,5.01132,0.000161799,0.00226439,0,No news
1362,164.717,163.524,162.199,167.234,5.03554,0.000159736,0.00710738,0,No news
1363,165.322,164.717,162.814,167.831,5.01754,0.000163435,0.00350732,0,No news
1364,165.846,165.322,163.338,168.353,5.015,0.000160205,0.0030004,0,No news
1365,167.526,165.846,165.001,170.051,5.04959,0.000160537,0.00991865,0,No news
1366,165.393,167.526,162.925,167.86,4.93511,0.00016243,-0.012978,0,No news
1367,166.166,165.393,163.655,168.678,5.02252,0.000162977,0.0045043,0,No news
1368,166.966,166.166,164.454,169.477,5.02319,0.000160182,0.00463885,0,No news
1369,168.572,166.966,166.048,171.095,5.04707,0.000157859,0.00941401,0,No news
1370,168.377,168.572,165.88,170.873,4.99342,0.000158831,-0.00131628,0,No news
1371,166.518,168.377,164.046,168.99,4.94372,0.000155156,-0.0112559,0,No news
1372,165.421,166.518,162.938,167.904,4.96619,0.000153906,-0.00676192,0,No news
1373,165.417,165.421,162.917,167.916,4.99912,0.000150593,-0.0001754,0,No news
1374,168.263,165.417,165.721,170.805,5.08454,0.000150587,0.0169086,0,No news
1375,160.677,168.263,158.167,163.187,5.01935,-2.09922e-06,0.00387069,-0.05,"Global macro uncertainty rises"
1376,162.209,160.677,159.685,164.733,5.04745,-1.13382e-07,0.00948958,0,No news
1377,160.353,162.209,157.882,162.825,4.94258,-2.12975e-05,-0.0114845,0,No news
1378,159.136,160.353,156.655,161.616,4.96112,0.000152257,-0.00777596,0,No news
1379,159.257,159.136,156.756,161.759,5.00306,0.000152975,0.000612302,0,No news
1380,162.053,159.257,159.51,164.596,5.08623,0.000152647,0.0172464,0,No news
1381,164.219,162.053,161.686,166.751,5.06565,0.000147638,0.0131301,0,No news
1382,165.719,164.219,163.197,168.241,5.04478,0.000139363,0.00895575,0,No news
1383,167.244,165.719,164.722,169.767,5.04513,0.000135531,0.00902503,0,No news
1384,168.021,167.244,165.51,170.532,5.02251,0.000133271,0.00450173,0,No news
1385,165.695,168.021,163.231,168.16,4.92964,0.000134713,-0.0140725,0,No news
1386,166.775,165.695,164.26,169.291,5.03181,0.000135201,0.00636148,0,No news
1387,164.808,166.775,162.338,167.278,4.94,0.000134968,-0.0120005,0,No news
1388,164.428,164.808,161.934,166.922,4.98778,0.000135578,-0.00244386,0,No news
1389,165.356,164.428,162.843,167.87,5.02746,0.000135822,0.0054926,0,No news
1390,164.438,165.356,161.952,166.923,4.97147,0.000133332,-0.00570502,0,No news
1391,166.654,164.438,164.121,169.187,5.06629,0.000129783,0.013258,0,No news
1392,167.989,166.654,165.47,170.509,5.03927,0.000128622,0.00785369,0,No news
1393,165.79,167.989,163.323,168.256,4.93347,0.000124938,-0.013306,0,No news
1394,164.187,165.79,161.711,166.662,4.95081,0.000120883,-0.00983804,0,No news
1395,164.602,164.187,162.096,167.108,5.012,0.000123605,0.00240096,0,No news
1396,164.958,164.602,162.453,167.463,5.01015,0.000131663,0.00202915,0,No news
1397,161.789,164.958,159.338,164.24,4.90239,0.000128068,-0.0195227,0,No news
1398,160.435,161.789,157.957,162.914,4.95737,0.000123968,-0.00852665,0,No news
1399,159.369,160.435,156.886,161.852,4.96605,0.000123198,-0.00678956,0,No news
1400,161.434,159.369,158.903,163.966,5.06377,0.000120997,0.0127535,0,No news
1401,161.445,161.434,158.946,163.945,4.99975,0.00011847,-5.034e-05,0,No news
1402,161.325,161.445,158.827,163.823,4.99567,0.000120383,-0.000865745,0,No news
1403,162.764,161.325,160.243,165.286,5.04382,0.000117811,0.00876405,0,No news
1404,160.119,162.764,157.66,162.577,4.91748,0.000115623,-0.0165039,0,No news
1405,158.838,160.119,156.359,161.318,4.95928,0.000115747,-0.00814469,0,No news
1406,157.277,158.838,154.801,159.752,4.95003,0.000113064,-0.00999445,0,No news
1407,156.709,157.277,154.218,159.2,4.98137,0.000111226,-0.00372631,0,No news
1408,158.578,156.709,156.049,161.108,5.0587,0.000118897,0.0117401,0,No news
1409,161.168,158.578,158.628,163.708,5.08039,0.000119027,0.0160779,0,No news
1410,160.622,161.168,158.131,163.113,4.9824,0.000125527,-0.0035197,0,No news
1411,161.164,160.622,158.656,163.672,5.01622,0.000126375,0.00324332,0,No news
1412,162.204,161.164,159.688,164.72,5.03151,0.000131324,0.00630187,0,No news
1413,163.165,162.204,160.65,165.679,5.02891,0.000124194,0.00578152,0,No news
1414,160.463,163.165,158.005,162.921,4.9159,0.000123865,-0.0168194,0,No news
1415,160.376,160.463,157.878,162.875,4.99666,0.00012684,-0.000668147,0,No news
1416,162.351,160.376,159.82,164.881,5.06052,0.000128849,0.0121049,0,No news
1417,165.882,162.351,163.254,168.511,5.25763,-4.55718e-06,0.0515263,-0.03,"Rumor: firm exploring strategic options"
1418,165.986,165.882,163.484,168.487,5.00309,4.84692e-06,0.000617256,0,No news
1419,161.923,165.986,159.485,164.36,4.87541,0.000135557,-0.0249182,0,No news
1420,162.867,161.923,160.352,165.381,5.0284,0.000133003,0.0056801,0,No news
1421,163.058,162.867,160.556,165.561,5.00519,0.000136069,0.0010388,0,No news
1422,162.199,163.058,159.713,164.686,4.9729,0.000138285,-0.00541952,0,No news
1423,160.65,162.199,158.174,163.125,4.9513,0.000139408,-0.00973954,0,No news
1424,159.5,160.65,157.019,161.982,4.96339,0.000141856,-0.00732181,0,No news
1425,154.828,159.5,152.403,157.254,4.85065,0.000140452,-0.0298691,0,No news
1426,153.06,154.828,150.589,155.531,4.94185,0.000141243,-0.0116306,0,No news
1427,152.25,153.06,149.764,154.737,4.97277,0.00014475,-0.00544567,0,No news
1428,151.935,152.25,149.44,154.429,4.9889,0.000144816,-0.00221989,0,No news
1429,153.06,151.935,150.542,155.578,5.03614,0.000148249,0.00722876,0,No news
1430,151.992,153.06,149.51,154.475,4.96426,0.000151074,-0.00714884,0,No news
1431,152.494,151.992,149.986,155.002,5.01573,0.000150216,0.00314539,0,No news
1432,148.268,152.494,145.839,150.697,4.85872,0.000152106,-0.0282564,0,No news
1433,148.516,148.268,146.012,151.019,5.00756,0.000154768,0.00151251,0,No news
1434,148.426,148.516,145.928,150.924,4.99621,0.000152734,-0.000757925,0,No news
1435,151.685,148.426,149.131,154.239,5.10784,0.000154181,0.0215687,0,No news
1436,152.574,151.685,150.06,155.088,5.02843,0.000155294,0.00568546,0,No news
1437,151.13,152.574,148.655,153.606,4.95168,0.000159125,-0.00966352,0,No news
1438,152.593,151.13,150.069,155.116,5.04735,0.000157312,0.00947054,0,No news
1439,150.115,152.593,147.656,152.573,4.91735,0.000158432,-0.0165307,0,No news
1440,150.391,150.115,147.887,152.896,5.00842,0.000158917,0.00168339,0,No news
1441,149.662,150.391,147.174,152.149,4.97488,0.000158654,-0.00502388,0,No news
1442,148.693,149.662,146.21,151.177,4.96676,0.000159097,-0.00664862,0,No news
1443,149.678,148.693,147.162,152.194,5.03218,0.000162154,0.00643502,0,No news
1444,149.509,149.678,147.012,152.006,4.99356,0.000161905,-0.00128758,0,No news
1445,149.308,149.509,146.812,151.804,4.99245,0.00016327,-0.00151051,0,No news
1446,151.525,149.308,148.989,154.062,5.07289,0.000162858,0.0145773,0,No news
1447,150.68,151.525,148.194,153.165,4.97122,0.000161112,-0.00575509,0,No news
1448,149.677,150.68,147.194,152.16,4.96579,0.000162887,-0.00684178,0,No news
1449,148.687,149.677,146.204,151.17,4.96602,0.000163431,-0.00679573,0,No news
1450,145.402,148.687,142.959,147.846,4.88749,0.000162181,-0.022503,0,No news
1451,145.774,145.402,143.268,148.28,5.01195,0.000160746,0.00239015,0,No news
1452,146.962,145.774,144.442,149.481,5.03979,0.000157229,0.00795747,0,No news
1453,147.983,146.962,145.467,150.5,5.03385,0.000159174,0.00677069,0,No news
1454,145.508,147.983,143.05,147.965,4.91485,0.000159656,-0.0170299,0,No news
1455,144.729,145.508,142.243,147.215,4.97237,0.000159229,-0.00552626,0,No news
1456,146.883,144.729,144.347,149.42,5.07309,0.000159242,0.0146171,0,No news
1457,145.58,146.883,143.102,148.057,4.95463,0.000158627,-0.00907487,0,No news
1458,146.09,145.58,143.582,148.598,5.01672,0.000155887,0.00334351,0,No news
1459,144.048,146.09,141.583,146.512,4.92882,0.000159135,-0.0142363,0,No news
1460,145.105,144.048,142.588,147.623,5.03577,0.00016183,0.00715349,0,No news
1461,145.229,145.105,142.727,147.73,5.00343,0.000162651,0.000686237,0,No news
1462,146.264,145.229,143.746,148.781,5.03468,0.00016614,0.00693515,0,No news
1463,145.581,146.264,143.093,148.069,4.97576,0.000171048,-0.00484841,0,No news
1464,144.38,145.581,141.902,146.859,4.95774,0.000170075,-0.00845159,0,No news
1465,143.439,144.38,140.956,145.922,4.96645,0.00016861,-0.00671058,0,No news
1466,144.823,143.439,142.3,147.347,5.04717,0.000171527,0.00943365,0,No news
1467,145.404,144.823,142.895,147.914,5.01915,0.00017118,0.00383053,0,No news
1468,142.525,145.404,140.076,144.975,4.89916,0.000168772,-0.0201672,0,No news
1469,141.695,142.525,139.21,144.18,4.96995,0.000167223,-0.0060106,0,No news
1470,142.197,141.695,139.688,144.705,5.01684,0.00016878,0.0033676,0,No news
1471,142.863,142.197,140.352,145.375,5.02254,0.000169664,0.00450807,0,No news
1472,143.07,142.863,140.567,145.573,5.00637,0.000169772,0.00127309,0,No news
1473,141.969,143.07,139.489,144.449,4.96053,0.000170939,-0.00789405,0,No news
1474,146.142,141.969,143.645,148.639,4.9941,0.0001523,-0.00118095,0.03,"Rumor: firm exploring strategic options"
1475,148.857,146.142,146.311,151.403,5.09132,0.000141263,0.0182649,0,No news
1476,148.95,148.857,146.449,151.451,5.00227,0.000169923,0.000454853,0,No news
1477,149.12,148.95,146.618,151.623,5.00486,0.000170613,0.000971331,0,No news
1478,149.74,149.12,147.23,152.25,5.01988,0.000170012,0.00397573,0,No news
1479,150.13,149.74,147.624,152.636,5.01213,0.00017649,0.0024268,0,No news
1480,149.471,150.13,146.982,151.959,4.97711,0.000177322,-0.00457841,0,No news
1481,150.983,149.471,148.459,153.508,5.04946,0.000175673,0.00989198,0,No news
1482,150.466,150.983,147.975,152.957,4.98196,0.000174194,-0.00360893,0,No news
1483,147.527,150.466,145.077,149.977,4.9005,0.000176504,-0.0198998,0,No news
1484,148.124,147.527,145.615,150.634,5.01933,0.000176129,0.0038654,0,No news
1485,149.072,148.124,146.557,151.588,5.03101,0.000176351,0.00620246,0,No news
1486,148.94,149.072,146.443,151.437,4.99467,0.000179034,-0.00106606,0,No news
1487,148.866,148.94,146.368,151.364,4.99662,0.000179528,-0.000676689,0,No news
1488,148.791,148.866,146.293,151.289,4.99659,0.000177207,-0.000682779,0,No news
1489,147.925,148.791,145.44,150.41,4.96994,0.000177814,-0.00601212,0,No news
1490,146.511,147.925,144.035,148.986,4.95108,0.000175049,-0.00978335,0,No news
1491,148.199,146.511,145.671,150.727,5.05641,0.000176232,0.0112823,0,No news
1492,148.205,148.199,145.705,150.704,4.99931,0.000175247,-0.000137337,0,No news
1493,147.278,148.205,144.794,149.762,4.96776,0.000175209,-0.00644705,0,No news
1494,146.955,147.278,144.46,149.449,4.98812,0.000175364,-0.00237543,0,No news
1495,145.473,146.955,142.998,147.947,4.94845,0.000174986,-0.0103101,0,No news
1496,146.532,145.473,144.015,149.05,5.03542,0.000174129,0.00708494,0,No news
1497,147.214,146.532,144.703,149.725,5.02234,0.000174583,0.00446732,0,No news
1498,146.615,147.214,144.125,149.104,4.97873,0.000173912,-0.00425427,0,No news
1499,145.746,146.615,143.261,148.23,4.96939,0.000176198,-0.00612152,0,No news
1500,145.716,145.746,143.217,148.215,4.9981,0.000175587,-0.000379349,0,No news
1501,146.568,145.716,144.054,149.083,5.0283,0.000172801,0.00566026,0,No news
1502,146.879,146.568,144.375,149.384,5.00974,0.000171002,0.0019479,0,No news
1503,147.245,146.879,144.739,149.75,5.01155,0.000173209,0.00230984,0,No news
1504,146.081,147.245,143.602,148.561,4.95948,0.000173075,-0.00810374,0,No news
1505,147.319,146.081,144.798,149.84,5.04133,0.000170299,0.0082655,0,No news
1506,146.675,147.319,144.187,149.164,4.97724,0.000172946,-0.0045518,0,No news
1507,147.325,146.675,144.814,149.836,5.02123,0.000174176,0.00424596,0,No news
1508,147.397,147.325,144.896,149.898,5.00158,0.000173088,0.000316041,0,No news
1509,146.062,147.397,143.585,148.539,4.95363,0.000172479,-0.00927337,0,No news
1510,145.979,146.062,143.481,148.477,4.99631,0.000171616,-0.000738553,0,No news
1511,144.423,145.979,141.95,146.896,4.94555,0.000173168,-0.0108893,0,No news
1512,144.815,144.423,142.309,147.322,5.01269,0.000173117,0.00253897,0,No news
1513,152.3,144.815,149.799,154.8,5.00115,0.000160057,0.000230947,0.05,"Global macro uncertainty rises"
1514,151.267,152.3,148.784,153.749,4.96518,0.000159168,-0.00696333,0,No news
1515,151.034,151.267,148.538,153.53,4.99152,0.000156315,-0.00169663,0,No news
1516,151.612,151.034,149.103,154.121,5.01822,0.000175163,0.00364308,0,No news
1517,152.719,151.612,150.201,155.237,5.03552,0.000174008,0.00710386,0,No news
1518,152.23,152.719,149.738,154.721,4.98308,0.000173267,-0.00338302,0,No news
1519,151.146,152.23,148.664,153.627,4.96339,0.000174702,-0.00732235,0,No news
1520,152.563,151.146,150.04,155.086,5.0458,0.000174381,0.00916037,0,No news
1521,153.058,152.563,150.551,155.566,5.01533,0.000175166,0.00306572,0,No news
1522,153.282,153.058,150.779,155.785,5.00641,0.000176761,0.00128191,0,No news
1523,154.044,153.282,151.532,156.556,5.02394,0.00017408,0.00478727,0,No news
1524,154.642,154.044,152.133,157.152,5.01849,0.000177417,0.00369811,0,No news
1525,154.849,154.642,152.346,157.352,5.00579,0.000176148,0.00115767,0,No news
1526,153.99,154.849,151.504,156.476,4.97132,0.000174731,-0.0057362,0,No news
1527,155.201,153.99,152.682,157.72,5.03831,0.000174602,0.00766104,0,No news
1528,155.844,155.201,153.334,158.353,5.01979,0.000172343,0.00395732,0,No news
1529,154.749,155.844,152.267,157.231,4.96389,0.000174321,-0.00722227,0,No news
1530,154.971,154.749,152.468,157.474,5.00631,0.000174079,0.00126112,0,No news
1531,154.135,154.971,151.649,156.621,4.97206,0.000174307,-0.00558794,0,No news
1532,154.282,154.135,151.78,156.784,5.0039,0.000173351,0.000779948,0,No news
1533,154.966,154.282,152.456,157.477,5.02127,0.000172709,0.00425482,0,No news
1534,154.457,154.966,151.966,156.949,4.98269,0.000173333,-0.00346156,0,No news
1535,153.617,154.457,151.131,156.103,4.97186,0.000170811,-0.00562714,0,No news
1536,155.03,153.617,152.508,157.553,5.04493,0.000171907,0.00898638,0,No news
1537,154.949,155.03,152.45,157.447,4.9965,0.000173156,-0.000700902,0,No news
1538,153.06,154.949,150.591,155.528,4.9378,0.000174079,-0.0124402,0,No news
1539,152.017,153.06,149.534,154.499,4.96495,0.000174357,-0.00700985,0,No news
1540,153.227,152.017,150.708,155.747,5.03878,0.000173807,0.0077562,0,No news
1541,152.861,153.227,150.368,155.355,4.98715,0.000178464,-0.00257029,0,No news
1542,150.748,152.861,148.283,153.212,4.9295,0.000177561,-0.0140998,0,No news
1543,151.168,150.748,148.662,153.675,5.01306,0.000174762,0.00261275,0,No news
1544,150.58,151.168,148.091,153.07,4.97965,0.000172366,-0.00407034,0,No news
1545,150.435,150.58,147.938,152.932,4.99431,0.000173373,-0.00113889,0,No news
1546,152.005,150.435,149.479,154.531,5.05107,0.00016839,0.0102138,0,No news
1547,152.332,152.005,149.827,154.837,5.00991,0.000168077,0.00198158,0,No news
1548,155.296,152.332,152.748,157.844,5.09552,0.000166511,0.0191032,0,No news
1549,155.38,155.296,152.879,157.881,5.00186,0.000165552,0.000372587,0,No news
1550,155.698,155.38,153.193,158.202,5.0094,0.000166423,0.00187903,0,No news
1551,156.329,155.698,153.819,158.838,5.01938,0.000167896,0.00387569,0,No news
1552,148.173,156.329,145.682,150.664,4.98179,6.09592e-05,-0.00364274,-0.05,"Global macro uncertainty rises"
1553,148.972,148.173,146.458,151.485,5.02662,5.47508e-05,0.00532305,0,No news
1554,148.492,148.972,146.001,150.984,4.98359,5.87413e-05,-0.00328114,0,No news
1555,147.128,148.492,144.651,149.604,4.95299,0.000168245,-0.0094019,0,No news
1556,146.146,147.128,143.663,148.629,4.96566,0.00017113,-0.00686701,0,No news
1557,144.714,146.146,142.239,147.189,4.94992,0.000171165,-0.0100156,0,No news
1558,147.458,144.714,144.986,149.93,4.9432,0.000142738,-0.0113591,0.03,"Rumor: firm exploring strategic options"
1559,146.424,147.458,143.942,148.906,4.9641,0.000141369,-0.00718074,0,No news
1560,144.645,146.424,142.176,147.114,4.93804,0.00016855,-0.012391,0,No news
1561,143.555,144.645,141.074,146.035,4.96134,0.000166074,-0.00773259,0,No news
1562,146.235,143.555,143.689,148.781,5.09165,0.000168729,0.0183302,0,No news
1563,147.372,146.235,144.854,149.891,5.03791,0.00016738,0.00758208,0,No news
1564,146.863,147.372,144.372,149.354,4.98185,0.000166242,-0.00362948,0,No news
1565,146.554,146.863,144.06,149.049,4.98863,0.00016947,-0.0022735,0,No news
1566,145.601,146.554,143.117,148.084,4.96649,0.000171777,-0.00670113,0,No news
1567,145.739,145.601,143.237,148.241,5.00389,0.000175301,0.000778303,0,No news
1568,146.359,145.739,143.849,148.869,5.02035,0.000171817,0.00407061,0,No news
1569,146.341,146.359,143.842,148.84,4.99853,0.000172069,-0.000294495,0,No news
1570,145.977,146.341,143.484,148.47,4.98665,0.000178584,-0.00266904,0,No news
1571,146.118,145.977,143.616,148.62,5.00393,0.00018132,0.000785894,0,No news
1572,145.414,146.118,142.927,147.902,4.97495,0.000181801,-0.00501066,0,No news
1573,145.528,145.414,143.027,148.03,5.00299,0.000181603,0.000598837,0,No news
1574,146.182,145.528,143.672,148.693,5.02154,0.000178721,0.00430765,0,No news
1575,145.332,146.182,142.847,147.817,4.96995,0.000178297,-0.0060099,0,No news
1576,145.882,145.332,143.373,148.391,5.01798,0.000180391,0.00359524,0,No news
1577,146.125,145.882,143.621,148.628,5.00741,0.000180774,0.00148112,0,No news
1578,144.776,146.125,142.3,147.252,4.95274,0.000178903,-0.00945189,0,No news
1579,145.743,144.776,143.227,148.259,5.0324,0.000176065,0.00648079,0,No news
1580,147.855,145.743,145.319,150.39,5.07103,0.000180189,0.0142061,0,No news
1581,147.448,147.855,144.955,149.94,4.98532,0.000179579,-0.00293698,0,No news
1582,146.569,147.448,144.084,149.053,4.96921,0.000178569,-0.00615791,0,No news
1583,145.844,146.569,143.357,148.331,4.97433,0.000177478,-0.0051345,0,No news
1584,145.932,145.844,143.43,148.433,5.00214,0.000173165,0.000427069,0,No news
1585,145.12,145.932,142.635,147.606,4.97127,0.000171699,-0.00574564,0,No news
1586,145.131,145.12,142.631,147.631,4.99952,0.000169796,-9.51711e-05,0,No news
1587,144.91,145.131,142.414,147.406,4.9915,0.000173071,-0.0016998,0,No news
1588,145.899,144.91,143.383,148.416,5.03318,0.000168566,0.00663661,0,No news
1589,143.864,145.899,141.4,146.329,4.92892,0.000169491,-0.0142158,0,No news
1590,142.411,143.864,139.937,144.885,4.94837,0.000171461,-0.0103261,0,No news
1591,143.194,142.411,140.681,145.707,5.02655,0.000175568,0.00531015,0,No news
1592,144.972,143.194,142.442,147.503,5.06084,0.000175443,0.012167,0,No news
1593,144.996,144.972,142.496,147.496,4.99993,0.000177531,-1.47404e-05,0,No news
1594,144.504,144.996,142.013,146.995,4.98209,0.000180279,-0.00358245,0,No news
1595,144.208,144.504,141.713,146.702,4.98885,0.000180704,-0.00222964,0,No news
1596,145.073,144.208,142.558,147.587,5.02899,0.00018061,0.00579763,0,No news
1597,136.757,145.073,134.279,139.234,4.9544,8.84726e-05,-0.00911962,-0.05,"Global macro uncertainty rises"
1598,138.06,136.757,135.537,140.584,5.04699,8.87122e-05,0.00939708,0,No news
1599,136.939,138.06,134.46,139.419,4.95884,8.12109e-05,-0.00823236,0,No news
1600,137.271,136.939,134.765,139.777,5.01122,0.00017546,0.00224361,0,No news
1601,138.004,137.271,135.492,140.517,5.02576,0.000177687,0.00515169,0,No news
1602,136.479,138.004,134.007,138.951,4.94354,0.000177385,-0.0112928,0,No news
1603,136.538,136.479,134.037,139.039,5.00127,0.000177989,0.00025474,0,No news
1604,137.606,136.538,135.087,140.125,5.03807,0.000179197,0.00761418,0,No news
1605,137.284,137.606,134.79,139.777,4.98738,0.000176656,-0.0025231,0,No news
1606,137.192,137.284,134.694,139.69,4.99577,0.000177674,-0.000845193,0,No news
1607,136.699,137.192,134.209,139.19,4.98111,0.000178085,-0.00377789,0,No news
1608,137.979,136.699,135.457,140.502,5.04569,0.000184857,0.00913711,0,No news
1609,137.877,137.979,135.379,140.375,4.99536,0.000184861,-0.000928307,0,No news
1610,137.844,137.877,135.345,140.343,4.99788,0.000184327,-0.000424921,0,No news
1611,137.154,137.844,134.667,139.641,4.974,0.000185042,-0.00520043,0,No news
1612,136.33,137.154,133.845,138.814,4.96891,0.000187873,-0.00621829,0,No news
1613,136.732,136.33,134.225,139.239,5.0138,0.000189429,0.00275911,0,No news
1614,136.22,136.732,133.73,138.71,4.98031,0.000188439,-0.00393839,0,No news
1615,136.251,136.22,133.751,138.751,5.00017,0.000191837,3.30769e-05,0,No news
1616,136.065,136.251,133.569,138.561,4.99221,0.000192311,-0.00155891,0,No news
1617,136.163,136.065,133.661,138.664,5.00263,0.000191216,0.000526022,0,No news
1618,135.617,136.163,133.128,138.107,4.97897,0.000192338,-0.00420517,0,No news
1619,135.226,135.617,132.733,137.718,4.98458,0.000192624,-0.003084,0,No news
1620,135.721,135.226,133.213,138.23,5.01734,0.000192704,0.00346743,0,No news
1621,135.783,135.721,133.282,138.284,5.00129,0.000194079,0.000258421,0,No news
1622,135.771,135.783,133.272,138.271,4.99861,0.000193191,-0.000278537,0,No news
1623,135.663,135.771,133.165,138.16,4.99503,0.000192432,-0.000993546,0,No news
1624,135.899,135.663,133.395,138.403,5.00774,0.000192246,0.00154796,0,No news
1625,130.928,135.899,128.397,133.46,5.063,0.000138701,0.0125992,-0.05,"Global macro uncertainty rises"
1626,132.09,130.928,129.568,134.611,5.04348,0.00013646,0.00869584,0,No news
1627,132.424,132.09,129.918,134.93,5.01197,0.000131985,0.00239369,0,No news
1628,132.556,132.424,130.054,135.058,5.00403,0.000189231,0.000805248,0,No news
1629,132.589,132.556,130.089,135.089,5.0003,0.000190193,6.00864e-05,0,No news
1630,131.577,132.589,129.096,134.057,4.96073,0.00019143,-0.00785418,0,No news
1631,131.635,131.577,129.135,134.136,5.00126,0.000192399,0.000252749,0,No news
1632,131.233,131.635,128.741,133.725,4.98374,0.000191186,-0.00325258,0,No news
1633,130.605,131.233,128.117,133.092,4.97506,0.000189928,-0.00498734,0,No news
1634,131.357,130.605,128.843,133.87,5.02775,0.000191081,0.00554904,0,No news
1635,131.294,131.357,128.796,133.792,4.99666,0.000191026,-0.000667323,0,No news
1636,130.7,131.294,128.212,133.188,4.97637,0.000190741,-0.00472552,0,No news
1637,130.726,130.7,128.226,133.226,5.00005,0.000191146,1.01449e-05,0,No news
1638,129.837,130.726,127.355,132.32,4.96493,0.000189595,-0.00701482,0,No news
1639,129.784,129.837,127.286,132.283,4.99704,0.000187112,-0.000592582,0,No news
1640,129.073,129.784,126.587,131.559,4.97156,0.000188717,-0.00568767,0,No news
1641,128.319,129.073,125.834,130.804,4.96976,0.000188338,-0.00604732,0,No news
1642,128.205,128.319,125.707,130.702,4.99461,0.000189118,-0.00107748,0,No news
1643,128.84,128.205,126.328,131.352,5.02379,0.000187503,0.00475733,0,No news
1644,128.742,128.84,126.245,131.24,4.99525,0.000188432,-0.000950232,0,No news
1645,127.73,128.742,125.25,130.21,4.95958,0.000190554,-0.00808418,0,No news
1646,128.269,127.73,125.759,130.779,5.02009,0.000192016,0.00401714,0,No news
1647,128.481,128.269,125.978,130.985,5.00733,0.000191109,0.00146549,0,No news
1648,128.199,128.481,125.705,130.693,4.98804,0.00019276,-0.00239279,0,No news
1649,128.158,128.199,125.659,130.657,4.99743,0.000193634,-0.000513194,0,No news
1650,127.796,128.158,125.303,130.288,4.98488,0.000193856,-0.00302486,0,No news
1651,127.912,127.796,125.41,130.414,5.00358,0.000193519,0.000716258,0,No news
1652,128.05,127.912,125.548,130.552,5.00441,0.000194212,0.000881941,0,No news
1653,128.671,128.05,126.159,131.182,5.02322,0.000193124,0.00464428,0,No news
1654,128.898,128.671,126.394,131.402,5.00786,0.000192612,0.00157117,0,No news
1655,129.366,128.898,126.857,131.874,5.01714,0.000192868,0.00342899,0,No news
1656,129.745,129.366,127.238,132.252,5.01367,0.000193935,0.00273461,0,No news
1657,130.333,129.745,127.822,132.844,5.02163,0.000194204,0.00432577,0,No news
1658,130.331,130.333,127.831,132.83,4.99895,0.00019365,-0.00020945,0,No news
1659,130.562,130.331,128.058,133.066,5.00791,0.000193879,0.00158276,0,No news
1660,130.423,130.562,127.927,132.92,4.9937,0.000193416,-0.0012592,0,No news
